No. Beds,No. Baths,Area,Type_n,Region_n,Sub-region_n,Price
4.0,5.0,2400.0,0,4,313,25000000
3.0,3.0,1100.0,0,15,394,7300000
3.0,3.0,728.0,3,14,216,4500000
2.0,2.0,1303.0,0,10,100,5863500
2.0,2.0,850.0,0,53,35,2975000
3.0,4.0,4000.0,0,11,52,35000000
3.0,2.0,1150.0,0,13,113,4870000
3.0,3.0,3640.0,3,53,20,5500000
3.0,3.0,1124.0,0,66,350,7300000
2.0,2.0,850.0,0,6,406,4500000
2.0,2.0,1303.0,0,10,100,5863500
3.0,3.0,1550.0,0,11,57,11500000
3.0,4.0,1662.0,0,11,54,11000000
2.0,2.0,850.0,0,43,37,5100000
3.0,3.0,1955.0,0,15,324,24000000
2.0,2.0,650.0,0,40,347,4000000
3.0,3.0,1232.0,0,15,439,10109600
3.0,3.0,1698.0,0,66,352,8800000
3.0,3.0,1330.0,0,13,19,6916000
3.0,3.0,1200.0,0,3,432,6050000
3.0,2.0,1200.0,0,1,53,6999999
3.0,2.0,1000.0,0,12,213,3700000
3.0,3.0,1371.0,0,40,85,8000000
4.0,4.0,2150.0,0,66,353,19350000
2.0,2.0,947.0,0,10,197,3314500
3.0,3.0,1300.0,0,27,179,7150000
3.0,3.0,1337.0,0,43,65,6000000
3.0,3.0,1526.0,0,10,155,6561800
2.0,3.0,1000.0,0,40,85,6200000
5.0,4.0,2600.0,0,1,49,16120000
3.0,3.0,1150.0,0,32,6,5000000
3.0,3.0,1080.0,0,20,403,5400000
3.0,2.0,950.0,0,6,58,4300000
2.0,2.0,875.0,0,43,73,3325000
2.0,2.0,850.0,0,3,80,4000000
2.0,2.0,660.0,0,31,125,3500000
3.0,3.0,5400.0,3,51,366,42000000
3.0,3.0,1300.0,0,60,441,5400000
4.0,3.0,2396.0,0,66,369,23980800
3.0,4.0,1554.0,0,40,278,10000000
3.0,3.0,3030.0,0,15,304,50574000
3.0,3.0,1500.0,0,15,440,9450000
4.0,4.0,2200.0,0,40,226,19000000
3.0,3.0,1850.0,0,18,131,26000000
3.0,3.0,1150.0,0,3,221,5175000
3.0,2.0,1100.0,0,60,96,3300000
3.0,3.0,1300.0,0,40,278,7900000
4.0,4.0,1600.0,0,40,277,11425000
3.0,4.0,1744.0,0,44,167,20000000
3.0,3.0,1263.0,0,20,152,9000000
3.0,2.0,950.0,0,60,96,3300000
2.0,2.0,500.0,0,40,347,2500000
2.0,2.0,980.0,0,40,85,4508000
2.0,2.0,650.0,0,20,109,2200000
3.0,3.0,1110.0,0,40,284,6200000
2.0,2.0,700.0,0,26,263,6400000
3.0,2.0,1075.0,0,2,438,7000000
2.0,2.0,930.0,0,61,117,5115000
3.0,3.0,1258.0,0,15,398,9000000
4.0,4.0,2464.0,0,58,395,20000000
3.0,3.0,1500.0,0,13,261,6999490
3.0,3.0,1280.0,0,13,19,8380000
3.0,2.0,1000.0,0,31,125,4100000
3.0,4.0,1750.0,0,0,31,11200000
3.0,4.0,2100.0,0,15,456,13000000
3.0,3.0,1300.0,0,15,300,10000000
2.0,2.0,950.0,0,60,96,3500000
3.0,2.0,1120.0,0,10,197,5040000
3.0,3.0,1385.0,0,13,19,8810000
2.0,2.0,875.0,0,43,73,3700000
3.0,3.0,3640.0,3,38,129,32000000
3.0,3.0,1450.0,0,66,354,11000000
2.0,2.0,750.0,0,43,259,3600000
2.0,2.0,760.0,0,40,341,3800000
3.0,3.0,1980.0,3,37,66,22000000
4.0,4.0,2000.0,0,18,130,30000000
2.0,2.0,778.0,0,7,34,5990600
3.0,2.0,1500.0,0,11,40,8600000
3.0,3.0,2075.0,0,18,130,30000000
3.0,3.0,1720.0,0,66,357,13400000
4.0,3.0,2720.0,0,15,320,43000000
3.0,3.0,1105.0,0,38,81,8000000
2.0,2.0,1200.0,0,4,311,12000000
3.0,4.0,2000.0,0,11,58,12400000
3.0,2.0,950.0,0,66,351,5000000
3.0,3.0,1454.0,0,10,222,10905005
3.0,3.0,1287.0,0,63,425,8500000
3.0,3.0,2500.0,0,43,17,35000000
3.0,3.0,1300.0,0,40,11,6500000
3.0,3.0,1550.0,0,59,282,11850000
3.0,3.0,1100.0,0,40,85,5170000
4.0,4.0,2350.0,0,4,311,32900000
3.0,3.0,1250.0,0,43,27,9250000
3.0,2.0,1049.0,0,41,338,7867500
3.0,3.0,1454.0,0,10,222,10905000
3.0,3.0,1300.0,0,12,213,6240000
3.0,3.0,1581.0,0,66,352,13148000
2.0,2.0,650.0,0,40,343,2600000
3.0,3.0,1400.0,0,3,405,8000000
3.0,4.0,1750.0,0,0,31,11200000
3.0,2.0,1100.0,0,60,96,3300000
3.0,3.0,1250.0,0,40,163,6250000
3.0,2.0,1185.0,0,6,406,5800000
3.0,3.0,1300.0,0,40,224,7000000
3.0,3.0,1485.0,0,40,85,8167000
4.0,3.0,3411.0,0,4,320,55000000
3.0,3.0,1370.0,0,13,404,7500000
2.0,2.0,1394.0,0,1,54,10258000
2.0,2.0,600.0,0,13,113,2700000
3.0,3.0,1250.0,0,1,50,8000000
3.0,3.0,1300.0,0,63,104,7100000
2.0,1.0,425.0,0,45,207,2000000
3.0,3.0,1250.0,0,15,440,7500000
2.0,2.0,965.0,0,61,117,4825000
2.0,2.0,800.0,0,31,285,6800000
2.0,2.0,611.0,0,61,184,3055000
3.0,3.0,1185.0,0,20,152,7110000
3.0,4.0,1535.0,0,15,325,16000000
3.0,4.0,1370.0,0,6,48,7500000
3.0,3.0,1325.0,0,13,113,6000000
3.0,3.0,1643.0,0,11,50,12993900
3.0,3.0,1145.0,0,20,297,8500000
3.0,2.0,1150.0,0,40,341,5800000
2.0,2.0,900.0,0,6,48,5500000
2.0,2.0,892.0,0,13,120,4000000
2.0,2.0,1170.0,0,58,396,8190000
2.0,2.0,700.0,0,15,440,3500000
3.0,2.0,1160.0,0,21,289,6000000
3.0,3.0,43344.0,3,1,56,40300000
3.0,4.0,1255.0,0,6,52,8530000
3.0,3.0,1330.0,0,13,19,6916000
3.0,3.0,3640.0,3,51,372,37000000
3.0,4.0,1300.0,0,11,57,9100000
3.0,4.0,1400.0,0,63,425,11000000
3.0,2.0,1100.0,0,60,96,3300000
3.0,3.0,1250.0,0,20,420,6875000
3.0,2.0,1322.0,0,13,118,5500000
3.0,3.0,1564.0,0,47,50,13000000
3.0,3.0,1251.0,0,20,297,6880500
3.0,3.0,1240.0,0,40,340,7320000
3.0,3.0,1600.0,0,1,54,8500000
3.0,2.0,1150.0,0,40,341,5750000
3.0,3.0,1250.0,0,31,422,7200000
2.0,2.0,750.0,0,43,65,3000000
3.0,3.0,1300.0,0,40,444,6800000
3.0,3.0,1455.0,0,63,112,13500000
3.0,3.0,1496.0,0,66,372,12500000
3.0,3.0,1110.0,0,3,383,6800000
3.0,2.0,950.0,0,40,450,4300000
3.0,3.0,1640.0,0,11,57,11500000
3.0,4.0,1620.0,0,11,54,10530000
3.0,3.0,1200.0,0,40,334,13000000
3.0,3.0,3640.0,3,51,350,31000000
3.0,3.0,1465.0,0,40,341,8800000
3.0,3.0,1368.0,0,15,440,10670400
3.0,5.0,2175.0,0,66,350,14137500
3.0,2.0,1125.0,0,31,125,4500000
4.0,4.0,4416.0,0,66,353,81312800
3.0,4.0,1650.0,0,1,54,9785000
3.0,3.0,1250.0,0,20,152,7000000
2.0,2.0,925.0,0,15,318,9500000
3.0,3.0,1380.0,0,12,209,6210000
3.0,2.0,965.0,0,37,66,7000000
3.0,2.0,1150.0,0,59,86,5300000
3.0,4.0,1554.0,0,40,278,10000000
3.0,2.0,1050.0,0,60,96,3800000
2.0,2.0,1040.0,0,23,194,6000000
3.0,3.0,1125.0,0,43,73,4500000
2.0,2.0,650.0,0,2,438,3000000
2.0,2.0,1019.0,0,10,100,4835000
4.0,4.0,1650.0,0,43,419,12800000
4.0,5.0,4200.0,0,18,131,65000000
3.0,3.0,1315.0,0,12,29,7500000
3.0,3.0,1405.0,0,26,190,13885100
3.0,3.0,1570.0,0,11,50,11500000
3.0,2.0,1115.0,0,13,119,4348500
3.0,4.0,2172.0,0,43,115,23500000
3.0,2.0,1140.0,0,40,341,6200000
3.0,3.0,3640.0,3,51,362,24000000
3.0,2.0,975.0,0,40,101,4600000
3.0,2.0,1140.0,0,0,31,5000000
3.0,3.0,1300.0,0,30,411,5000000
3.0,3.0,1350.0,0,40,11,6750000
3.0,2.0,1150.0,0,40,341,5750000
2.0,2.0,875.0,0,0,31,3900000
2.0,2.0,665.0,0,40,101,3200000
2.0,2.0,950.0,0,40,163,5000000
2.0,2.0,1055.0,0,43,171,8000000
3.0,3.0,1200.0,0,43,65,6400000
3.0,3.0,1000.0,0,15,440,5000000
3.0,3.0,1800.0,3,60,287,12500000
3.0,3.0,1100.0,0,12,213,4400000
3.0,4.0,1600.0,0,11,53,13500000
3.0,3.0,1050.0,0,15,440,6300000
3.0,3.0,1500.0,0,40,450,8950000
3.0,3.0,1650.0,0,3,187,7590000
2.0,2.0,900.0,0,55,271,5650000
3.0,2.0,1220.0,0,40,450,5000000
3.0,3.0,1490.0,0,0,211,9100000
3.0,4.0,1950.0,0,11,52,18500000
3.0,4.0,2500.0,0,4,318,35000000
3.0,2.0,1000.0,0,31,422,5800000
3.0,4.0,2058.0,0,66,369,19639400
3.0,2.0,1110.0,0,31,125,4440000
3.0,3.0,1256.0,0,15,151,11295000
3.0,3.0,2500.0,0,18,130,41250000
3.0,3.0,1160.0,0,31,50,10500000
3.0,3.0,1450.0,0,40,163,7800000
3.0,3.0,1200.0,0,30,411,4800000
3.0,3.0,1414.0,0,66,349,11000000
3.0,3.0,1410.0,0,15,398,9230000
2.0,2.0,1303.0,0,10,100,5863500
3.0,2.0,1100.0,0,40,341,5600000
3.0,3.0,1200.0,0,37,66,9000000
3.0,3.0,1500.0,0,44,290,12000000
3.0,3.0,2275.0,0,4,252,23000000
3.0,2.0,1300.0,0,40,340,5800000
3.0,3.0,1200.0,0,43,65,6400000
3.0,3.0,1350.0,0,13,19,6750000
3.0,2.0,1100.0,0,40,341,5500000
3.0,2.0,1050.0,0,40,224,4200000
3.0,3.0,1550.0,0,10,197,9025000
3.0,3.0,1450.0,0,43,73,6000000
3.0,3.0,1275.0,0,10,38,7612500
3.0,3.0,1300.0,0,43,73,5850000
3.0,3.0,1463.0,0,40,85,6352000
3.0,3.0,1550.0,0,11,57,10075000
3.0,3.0,1554.0,0,40,278,11500000
3.0,3.0,1172.0,0,40,11,6500000
3.0,3.0,1500.0,0,11,54,12000000
3.0,3.0,7200.0,3,40,375,70000000
4.0,4.0,2180.0,0,43,138,19400000
3.0,3.0,1050.0,0,40,163,4200000
3.0,3.0,1080.0,0,37,44,10000000
3.0,3.0,1900.0,0,66,351,13000000
3.0,3.0,1800.0,3,3,80,23800000
3.0,3.0,1300.0,0,3,7,5236000
2.0,2.0,1079.0,0,26,127,10000000
2.0,2.0,765.0,0,2,438,3700000
3.0,3.0,2184.0,3,51,360,12000000
4.0,4.0,1876.0,0,6,52,11400000
3.0,3.0,1458.0,0,15,439,9500000
3.0,3.0,1370.0,0,52,105,7600000
3.0,3.0,2430.0,0,18,130,32000000
3.0,3.0,1300.0,0,30,411,5000000
5.0,4.0,2450.0,0,66,351,18375000
2.0,2.0,930.0,0,61,117,5115000
2.0,2.0,910.0,0,15,440,5000000
3.0,2.0,1050.0,0,15,440,6300000
5.0,5.0,2810.0,0,11,53,23180000
3.0,3.0,1350.0,0,6,406,7900000
3.0,2.0,1150.0,0,13,19,5500000
4.0,4.0,3800.0,0,18,131,75000000
3.0,3.0,1060.0,0,20,420,4600000
3.0,3.0,1600.0,0,20,333,8000000
3.0,3.0,3640.0,3,1,60,27500000
3.0,3.0,1826.0,0,11,50,15000000
3.0,3.0,1700.0,0,43,276,11200000
3.0,2.0,1160.0,0,10,155,5104000
3.0,2.0,1150.0,0,26,190,8000000
2.0,2.0,875.0,0,43,73,3700000
3.0,2.0,850.0,0,40,223,5000000
2.0,2.0,900.0,0,3,181,4000000
3.0,3.0,1430.0,0,63,142,15500000
3.0,3.0,1360.0,0,43,337,8000000
3.0,3.0,1208.0,0,13,412,6040000
3.0,2.0,950.0,0,60,96,3300000
3.0,3.0,1400.0,0,15,394,8120000
3.0,3.0,1250.0,0,40,163,6400000
3.0,2.0,1000.0,0,22,47,5000000
3.0,3.0,1707.0,0,66,369,18594200
3.0,3.0,3640.0,3,51,355,28000000
3.0,4.0,1340.0,0,58,275,11500000
3.0,3.0,1385.0,0,13,19,8810000
3.0,3.0,3640.0,3,51,372,27500000
3.0,3.0,1353.0,0,58,275,12271100
4.0,3.0,2120.0,0,66,372,16500000
3.0,3.0,1250.0,0,45,269,6250000
3.0,3.0,1350.0,0,11,48,8500000
4.0,4.0,2003.0,0,6,55,11616500
3.0,4.0,1685.0,0,36,49,18000000
3.0,3.0,1150.0,0,3,432,5700000
3.0,3.0,1558.0,0,56,72,10000000
2.0,2.0,820.0,0,43,171,4510000
3.0,3.0,1220.0,0,40,342,7500000
3.0,3.0,1809.0,0,11,56,13000000
3.0,3.0,1250.0,0,40,163,6250000
3.0,3.0,1425.0,0,40,450,8537500
3.0,2.0,1020.0,0,43,259,6500000
3.0,3.0,360.0,3,43,65,3000000
3.0,3.0,1450.0,0,66,374,11000000
3.0,3.0,1300.0,0,40,278,7900000
3.0,2.0,1145.0,0,13,240,5000000
2.0,2.0,870.0,0,20,297,6500000
2.0,2.0,850.0,0,40,11,4300000
4.0,4.0,2745.0,0,15,298,45292500
3.0,3.0,1100.0,0,3,432,5200000
3.0,3.0,1536.0,0,47,49,14000000
4.0,5.0,3300.0,0,11,55,25500000
3.0,3.0,1300.0,0,40,284,4000000
2.0,1.0,450.0,0,7,249,1400000
3.0,3.0,1250.0,0,6,406,5500000
3.0,3.0,1473.0,0,0,260,8101500
3.0,3.0,1250.0,0,20,152,7000000
2.0,2.0,830.0,0,53,35,2739000
3.0,3.0,1200.0,0,15,394,6960000
2.0,2.0,750.0,0,43,87,5200000
3.0,3.0,1400.0,0,13,113,6600000
3.0,3.0,1186.0,0,53,82,3558000
3.0,2.0,1060.0,0,40,284,4210000
2.0,2.0,950.0,0,40,450,4500000
4.0,4.0,3200.0,0,8,318,60000000
3.0,2.0,1220.0,0,40,450,5000000
3.0,4.0,1485.0,0,40,278,8000000
2.0,2.0,650.0,0,40,343,3000000
3.0,3.0,1290.0,0,40,450,7795000
3.0,3.0,1421.0,0,0,31,7900000
3.0,3.0,1200.0,0,43,65,5850000
3.0,3.0,2388.0,0,1,50,19842800
4.0,2.0,1260.0,0,40,163,8500000
2.0,2.0,825.0,0,43,295,5500000
3.0,2.0,966.0,0,53,82,2704800
3.0,3.0,950.0,0,10,100,6115000
3.0,3.0,1653.0,0,52,105,7438500
2.0,2.0,950.0,0,43,276,3800000
3.0,3.0,1100.0,0,20,333,5500000
2.0,2.0,750.0,0,20,420,4125000
3.0,3.0,1300.0,0,40,11,6500000
3.0,3.0,1618.0,0,12,214,7000000
4.0,3.0,1905.0,0,11,57,14287500
3.0,3.0,1300.0,0,1,50,9000000
3.0,2.0,1100.0,0,60,96,3300000
2.0,2.0,1019.0,0,10,100,4585500
3.0,2.0,1088.0,0,13,240,3800000
3.0,2.0,1150.0,0,31,422,8800000
3.0,3.0,1450.0,0,11,50,10000000
3.0,3.0,1250.0,0,20,152,7000000
3.0,3.0,1350.0,0,21,267,5670000
2.0,2.0,650.0,0,29,114,3200000
3.0,3.0,1272.0,0,10,155,5469600
3.0,3.0,1597.0,0,6,55,9383500
3.0,3.0,1270.0,0,15,394,8320000
3.0,2.0,1145.0,0,43,65,5450000
3.0,4.0,2000.0,0,11,50,16000000
2.0,2.0,952.0,0,53,20,2656080
2.0,2.0,750.0,0,30,21,3600000
3.0,3.0,1270.0,0,17,256,12000000
3.0,3.0,2520.0,3,65,168,3600000
2.0,3.0,1083.0,0,40,444,5000000
3.0,3.0,1450.0,0,20,297,8700000
3.0,3.0,1420.0,0,66,353,12000000
3.0,3.0,1500.0,0,11,56,10000000
3.0,3.0,1720.0,0,66,357,13400000
3.0,2.0,1200.0,0,10,292,4560000
2.0,2.0,825.0,0,43,65,3300000
3.0,3.0,1425.0,0,40,343,8637500
2.0,1.0,650.0,0,40,163,2500000
3.0,3.0,1600.0,0,11,57,12500000
3.0,2.0,975.0,0,40,101,4900000
3.0,2.0,1300.0,0,6,53,7650000
3.0,4.0,1741.0,0,63,112,20000000
3.0,2.0,1008.0,0,40,107,6000000
3.0,3.0,1325.0,0,58,396,10000000
3.0,2.0,1100.0,0,52,449,4950000
3.0,3.0,1600.0,0,19,442,12000000
3.0,3.0,1385.0,0,10,100,6732500
3.0,3.0,1451.0,0,20,394,7255000
3.0,2.0,950.0,0,40,450,4500000
2.0,2.0,835.0,0,6,406,3600000
3.0,3.0,1300.0,0,1,50,9000000
3.0,2.0,1120.0,0,3,434,5200000
2.0,3.0,1150.0,0,38,203,5500000
4.0,4.0,2400.0,0,11,54,17000000
3.0,4.0,1500.0,0,11,54,11000000
3.0,2.0,1050.0,0,52,105,5200000
3.0,3.0,1605.0,0,40,346,13500000
3.0,3.0,1350.0,0,40,277,9475000
3.0,3.0,1320.0,0,40,278,7200000
3.0,4.0,2541.0,0,15,322,26500000
3.0,3.0,1250.0,0,13,113,6200000
3.0,3.0,1220.0,0,40,450,7000000
2.0,2.0,950.0,0,40,450,4500000
5.0,4.0,2600.0,0,1,49,16120000
3.0,3.0,1530.0,0,15,440,9639000
3.0,2.0,1535.0,0,15,319,18400000
2.0,2.0,730.0,0,43,392,4500000
2.0,2.0,600.0,0,31,428,3500000
4.0,4.0,2320.0,0,13,261,10969350
4.0,3.0,3106.0,0,18,131,55000000
2.0,2.0,900.0,0,43,230,4750000
3.0,3.0,1560.0,0,43,337,9100000
3.0,4.0,1474.0,0,11,49,8500000
3.0,3.0,1640.0,0,11,52,12500000
3.0,3.0,1450.0,0,40,163,8000000
2.0,2.0,600.0,0,13,113,2600000
2.0,2.0,950.0,0,52,449,5500000
3.0,3.0,1251.0,0,58,275,11383700
3.0,3.0,1653.0,0,52,105,7438500
2.0,2.0,1019.0,0,10,100,4585500
4.0,5.0,1760.0,0,37,275,10500000
3.0,3.0,1300.0,0,6,33,7500000
2.0,1.0,450.0,0,7,13,1830000
4.0,4.0,2745.0,0,15,298,45292500
2.0,2.0,900.0,0,20,235,4800000
3.0,2.0,1100.0,0,43,276,4000000
3.0,2.0,950.0,0,40,284,3825000
4.0,4.0,3214.0,0,66,372,32000000
3.0,3.0,1100.0,0,40,278,5000000
3.0,2.0,973.0,0,10,197,3405500
3.0,3.0,1250.0,0,20,152,7000000
3.0,3.0,1200.0,0,15,328,8700000
3.0,3.0,1085.0,0,40,341,5967500
2.0,1.0,540.0,0,31,217,2300000
3.0,3.0,1250.0,0,11,58,7500000
3.0,4.0,2400.0,0,15,304,25000000
4.0,4.0,1600.0,0,38,203,9500000
3.0,2.0,1250.0,0,37,251,7300000
3.0,2.0,1100.0,0,40,223,4950000
3.0,3.0,1530.0,0,15,440,10700000
3.0,3.0,1350.0,0,43,392,8020000
3.0,3.0,1100.0,0,15,394,7300000
3.0,3.0,1375.0,0,13,422,5000000
2.0,2.0,825.0,0,43,65,3300000
3.0,2.0,1080.0,0,43,73,3800000
2.0,2.0,650.0,0,40,347,3000000
3.0,3.0,1345.0,0,40,85,7500000
3.0,3.0,1300.0,0,10,155,7150000
3.0,3.0,1245.0,0,17,256,13000000
3.0,3.0,1643.0,0,11,50,13322500
2.0,2.0,1050.0,0,13,113,4725000
3.0,3.0,1200.0,0,43,65,4650000
3.0,3.0,1465.0,0,11,57,9000000
3.0,2.0,1100.0,0,40,223,4950000
3.0,3.0,2720.0,0,50,286,50000000
3.0,3.0,1350.0,0,3,432,4455000
3.0,3.0,1160.0,0,15,394,6728008
3.0,3.0,1172.0,0,20,394,5860000
3.0,3.0,1525.0,0,66,350,7500000
4.0,4.0,1652.0,0,62,443,7500000
2.0,2.0,750.0,0,43,259,3600000
3.0,3.0,1450.0,0,40,450,8675000
3.0,3.0,1194.0,0,20,394,5970000
22.0,10.0,11880.0,1,40,284,40000000
3.0,3.0,1300.0,0,40,224,6400000
3.0,2.0,1100.0,0,40,11,4950000
3.0,4.0,1400.0,0,11,50,11000000
3.0,2.0,1250.0,0,40,226,8750000
5.0,5.0,3600.0,0,37,93,23000000
3.0,3.0,1320.0,0,24,243,6336000
3.0,2.0,1136.0,0,13,186,5500000
3.0,4.0,1719.0,0,20,152,12600000
3.0,3.0,1066.0,0,12,209,5116800
3.0,3.0,1400.0,0,6,406,7500000
3.0,3.0,1050.0,0,12,213,4200000
3.0,4.0,1530.0,0,66,352,10700000
4.0,4.0,2785.0,0,15,325,41218000
6.0,5.0,2400.0,0,40,107,11500000
3.0,3.0,1300.0,0,15,330,13000000
3.0,3.0,1943.0,0,66,350,14583900
4.0,3.0,1370.0,0,6,406,6000000
3.0,4.0,1470.0,0,11,48,12000000
3.0,3.0,1480.0,0,11,55,10000000
3.0,3.0,1187.0,0,59,123,9758600
3.0,5.0,2175.0,0,66,350,14137500
3.0,2.0,1040.0,0,52,449,4680000
4.0,4.0,1575.0,0,40,224,6300000
3.0,2.0,900.0,0,40,103,3600000
3.0,2.0,1100.0,0,2,189,5280000
4.0,4.0,2100.0,0,11,52,16800000
2.0,2.0,675.0,0,31,428,3600000
2.0,2.0,930.0,0,43,259,4600000
3.0,3.0,1250.0,0,43,27,9250000
3.0,3.0,1450.0,0,66,351,9425000
3.0,3.0,1210.0,0,12,433,6500000
3.0,2.0,850.0,0,40,163,3400000
2.0,2.0,830.0,0,53,35,2739000
3.0,3.0,1230.0,0,12,209,4800000
3.0,3.0,1275.0,0,10,38,7612500
3.0,3.0,1450.0,0,20,297,8700000
3.0,3.0,1450.0,0,12,433,6525000
3.0,3.0,1280.0,0,12,212,4500000
3.0,2.0,1000.0,0,40,284,5000000
3.0,3.0,1730.0,0,11,54,12000000
3.0,2.0,1300.0,0,7,249,8450000
3.0,3.0,1290.0,0,40,450,7795000
3.0,3.0,1050.0,0,0,260,7000000
3.0,3.0,1456.0,3,1,59,15000000
3.0,4.0,1654.0,0,66,358,8200000
3.0,3.0,1250.0,0,10,38,8725000
24.0,10.0,8000.0,1,22,88,25000000
3.0,4.0,1654.0,0,66,352,11000000
3.0,2.0,1150.0,0,40,347,6500000
3.0,2.0,1009.0,0,52,449,6800000
3.0,3.0,1450.0,0,20,297,8700000
3.0,2.0,1100.0,0,40,223,4950000
2.0,2.0,720.0,0,43,24,4000000
2.0,3.0,1464.0,0,35,175,9000000
4.0,3.0,1905.0,0,11,57,14287500
3.0,3.0,1265.0,0,40,103,6825000
2.0,2.0,600.0,0,13,113,2280000
3.0,3.0,1450.0,0,0,31,7685000
3.0,3.0,1250.0,0,30,411,4800000
3.0,3.0,1550.0,0,11,54,11000000
3.0,3.0,1400.0,0,37,66,9600000
3.0,3.0,1200.0,0,26,263,8500000
3.0,3.0,3640.0,3,66,356,40000000
3.0,2.0,1485.0,0,1,54,10895000
3.0,4.0,1495.0,0,56,389,12200000
2.0,2.0,770.0,0,6,406,4000000
3.0,3.0,1388.0,0,15,440,10826400
4.0,4.0,2490.0,0,40,224,14000000
3.0,4.0,1872.0,0,40,345,13104000
3.0,3.0,1172.0,0,20,394,5860000
4.0,4.0,1800.0,0,6,53,10300000
2.0,2.0,750.0,0,20,116,4125000
3.0,2.0,1250.0,0,22,47,7200000
3.0,2.0,1200.0,0,10,292,4560000
3.0,3.0,1300.0,0,31,75,11000000
2.0,2.0,1066.0,0,66,370,7000000
2.0,2.0,875.0,0,43,73,3700000
2.0,2.0,910.0,0,31,125,3200000
3.0,2.0,1303.0,0,60,156,4000000
3.0,3.0,1350.0,0,43,392,5600000
3.0,3.0,1200.0,0,13,377,5700000
4.0,4.0,1600.0,0,40,277,11425000
2.0,3.0,1140.0,0,35,381,4800000
3.0,2.0,1140.0,0,40,341,6200000
3.0,3.0,1450.0,0,0,31,7685000
3.0,2.0,1110.0,0,10,292,3885000
3.0,3.0,1300.0,0,60,441,5400000
3.0,3.0,1385.0,0,13,19,8810000
2.0,2.0,950.0,0,40,450,4500000
3.0,3.0,1398.0,0,3,432,7900000
3.0,2.0,1100.0,0,60,96,3300000
3.0,2.0,1080.0,0,43,73,3800000
3.0,2.0,1400.0,0,6,51,7000000
3.0,3.0,1620.0,0,66,368,16390000
2.0,2.0,1178.0,0,10,100,5418800
3.0,2.0,950.0,0,20,420,5225000
3.0,4.0,1880.0,0,11,57,12220000
3.0,3.0,1270.0,0,17,256,13000000
3.0,4.0,2172.0,0,43,115,23500000
3.0,2.0,1100.0,0,40,341,5500000
3.0,3.0,1320.0,0,43,126,5000000
3.0,2.0,885.0,0,13,113,3700000
3.0,3.0,1350.0,0,52,449,7425000
3.0,2.0,1098.0,0,43,126,4000000
3.0,2.0,1000.0,0,40,346,3600000
3.0,3.0,1275.0,0,13,19,6630000
3.0,2.0,950.0,0,6,58,4500000
3.0,3.0,1400.0,0,10,222,9200000
3.0,3.0,4140.0,3,6,218,20000000
3.0,3.0,1390.0,0,17,256,13000000
3.0,2.0,1097.0,0,40,2,4388000
3.0,3.0,3640.0,3,51,356,28000000
3.0,3.0,1120.0,0,52,105,6160000
3.0,3.0,1450.0,0,20,297,8700000
3.0,2.0,950.0,0,43,73,4000000
3.0,2.0,885.0,0,13,113,3700000
3.0,2.0,900.0,0,14,215,3250000
3.0,3.0,1620.0,0,53,36,7000000
3.0,3.0,1500.0,0,11,56,10000000
3.0,3.0,1350.0,0,40,278,6500000
3.0,3.0,2200.0,0,18,131,33000000
3.0,3.0,1711.0,0,44,239,11000000
3.0,3.0,7560.0,3,51,350,80000000
3.0,3.0,1350.0,0,40,450,8125000
3.0,2.0,1125.0,0,13,19,4700000
2.0,2.0,760.0,0,40,347,4000000
4.0,4.0,2166.0,0,6,52,12622800
3.0,3.0,1255.0,0,3,181,6247500
3.0,3.0,1465.0,0,6,50,8755000
4.0,5.0,2528.0,0,11,48,21488000
3.0,4.0,2100.0,0,15,309,22000000
2.0,2.0,650.0,0,40,343,2700000
2.0,2.0,650.0,0,29,114,3500000
3.0,2.0,1150.0,0,13,113,4870000
4.0,4.0,1800.0,0,6,53,9000000
3.0,3.0,900.0,3,22,88,8000000
3.0,3.0,2197.0,0,66,372,22099100
3.0,2.0,950.0,0,40,450,4500000
3.0,3.0,1200.0,0,14,215,4500000
3.0,2.0,920.0,0,3,221,3400000
3.0,3.0,1420.0,0,6,50,10000000
2.0,2.0,1100.0,0,38,129,6000000
4.0,4.0,1400.0,0,43,259,10700000
3.0,3.0,1400.0,0,41,338,9500000
2.0,2.0,700.0,0,22,88,3100000
2.0,2.0,740.0,0,41,83,4070000
4.0,4.0,2900.0,0,66,349,25000000
3.0,3.0,1160.0,0,15,394,6728000
3.0,3.0,1220.0,0,43,276,6100000
3.0,3.0,1500.0,0,59,313,9100000
3.0,3.0,1140.0,0,40,277,4800000
3.0,2.0,860.0,0,43,87,3200000
3.0,4.0,1475.0,0,4,311,20000000
3.0,3.0,1350.0,0,40,450,8125000
3.0,2.0,920.0,0,3,221,3500000
3.0,3.0,1170.0,0,12,213,5265000
2.0,2.0,720.0,0,43,273,5000000
2.0,2.0,650.0,0,40,346,3200000
2.0,2.0,900.0,0,43,171,4700000
2.0,2.0,1050.0,0,13,113,4725000
36.0,10.0,6000.0,1,11,58,75000000
2.0,2.0,980.0,0,3,432,4410000
3.0,3.0,1352.0,0,3,405,12800000
3.0,3.0,1275.0,0,13,19,6630000
2.0,2.0,930.0,0,43,276,4000000
2.0,2.0,650.0,0,7,199,2925000
3.0,3.0,1440.0,0,40,334,8088000
3.0,3.0,1400.0,0,43,65,5680000
3.0,3.0,3640.0,3,51,363,25500000
