Price,No. Beds,No. Baths,Area,Type_n,Region_n,Sub-region_n
8125000,3.0,3.0,1350.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
8125000,3.0,3.0,1350.0,0,40,450
8125000,3.0,3.0,1350.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
8125000,3.0,3.0,1350.0,0,40,450
8675000,3.0,3.0,1450.0,0,40,450
7932500,3.0,3.0,1315.0,0,40,450
8537500,3.0,3.0,1425.0,0,40,450
8537500,3.0,3.0,1425.0,0,40,450
8950000,3.0,3.0,1500.0,0,40,450
8950000,3.0,3.0,1500.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
7795000,3.0,3.0,1290.0,0,40,450
8125000,3.0,3.0,1350.0,0,40,450
8537500,3.0,3.0,1425.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
7795000,3.0,3.0,1290.0,0,40,450
8950000,3.0,3.0,1500.0,0,40,450
8537500,3.0,3.0,1425.0,0,40,450
8125000,3.0,3.0,1350.0,0,40,450
8675000,3.0,3.0,1450.0,0,40,450
7932500,3.0,3.0,1315.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
7932500,3.0,3.0,1315.0,0,40,450
8950000,3.0,3.0,1500.0,0,40,450
7795000,3.0,3.0,1290.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
8675000,3.0,3.0,1450.0,0,40,450
7932500,3.0,3.0,1315.0,0,40,450
9000000,3.0,2.0,1700.0,0,7,10
3000000,2.0,2.0,650.0,0,40,85
3500000,2.0,2.0,650.0,0,40,85
8002500,3.0,3.0,1067.0,0,48,257
8002500,3.0,3.0,1067.0,0,48,257
7500000,3.0,3.0,1266.0,0,40,278
7500000,3.0,3.0,1266.0,0,40,278
8002500,3.0,3.0,1067.0,0,48,257
5265000,3.0,3.0,1170.0,0,12,213
6165000,3.0,3.0,1370.0,0,12,213
6165000,3.0,3.0,1370.0,0,12,213
4950000,3.0,3.0,1100.0,0,12,213
5600000,3.0,3.0,1550.0,0,53,141
8125000,3.0,3.0,1350.0,0,40,450
8675000,3.0,3.0,1450.0,0,40,450
8125000,3.0,3.0,1350.0,0,40,450
8400000,3.0,3.0,1400.0,0,40,450
7795000,3.0,3.0,1290.0,0,40,450
12000000,3.0,3.0,1500.0,0,11,50
4585500,2.0,2.0,1019.0,0,10,100
6704800,3.0,3.0,1251.0,0,45,208
5863500,3.0,3.0,1303.0,0,10,100
6858400,3.0,3.0,1283.0,0,45,208
5863500,2.0,2.0,1303.0,0,10,100
6113500,3.0,3.0,1303.0,0,10,100
4585500,2.0,2.0,1019.0,0,10,100
5863500,2.0,2.0,1303.0,0,10,100
4585500,2.0,2.0,1019.0,0,10,100
7308000,3.0,3.0,1624.0,0,10,100
7500000,4.0,4.0,1652.0,0,62,443
7000000,3.0,3.0,1175.0,0,3,405
6000000,3.0,3.0,1337.0,0,43,65
5100000,3.0,2.0,1120.0,0,3,434
5200000,3.0,2.0,1120.0,0,3,434
4600000,3.0,2.0,1120.0,0,3,434
3200000,2.0,2.0,666.0,0,40,103
12800000,3.0,3.0,1938.0,0,66,355
9000000,3.0,3.0,1240.0,0,15,328
9500000,3.0,2.0,1100.0,0,26,160
6500000,4.0,3.0,1400.0,0,3,383
5000000,3.0,2.0,1040.0,0,31,125
3300000,2.0,2.0,616.0,0,43,392
20000000,3.0,4.0,2110.0,0,11,52
17200000,3.0,3.0,1600.0,0,47,0
45000000,4.0,4.0,3000.0,0,18,130
8500000,3.0,3.0,1600.0,0,1,54
13475000,3.0,4.0,1925.0,0,11,50
17000000,3.0,4.0,2100.0,0,11,52
4300000,3.0,2.0,950.0,0,13,98
18375000,5.0,4.0,2450.0,0,66,351
5863500,2.0,2.0,1303.0,0,10,100
11500000,3.0,4.0,1325.0,0,11,48
5863500,2.0,2.0,1303.0,0,10,100
5863500,2.0,2.0,1303.0,0,10,100
6787500,3.0,3.0,1375.0,0,3,181
11616500,4.0,4.0,2003.0,0,6,55
9383500,3.0,3.0,1597.0,0,6,55
9383500,3.0,3.0,1597.0,0,6,55
11616500,4.0,4.0,2003.0,0,6,55
6787500,3.0,3.0,1375.0,0,3,181
6787500,3.0,3.0,1375.0,0,3,181
6247500,3.0,3.0,1255.0,0,3,181
5500000,3.0,3.0,1206.0,0,40,11
9383500,3.0,3.0,1597.0,0,6,55
5692500,3.0,3.0,1265.0,0,3,272
6247500,3.0,3.0,1255.0,0,3,181
6247500,3.0,3.0,1255.0,0,3,181
9000000,3.0,3.0,1250.0,0,38,206
4000000,2.0,2.0,800.0,0,20,152
4500000,3.0,2.0,1085.0,0,40,103
28000000,9.0,3.0,4050.0,1,43,295
7800000,3.0,3.0,1520.0,0,52,431
35000000,3.0,2.0,2119.0,0,18,130
2700000,2.0,2.0,730.0,0,13,261
2700000,2.0,2.0,725.0,0,13,261
65000000,4.0,4.0,3680.0,0,18,131
4500000,3.0,2.0,975.0,0,40,346
4500000,3.0,3.0,975.0,0,40,346
11500000,3.0,4.0,1730.0,0,11,54
5000000,3.0,2.0,1000.0,0,40,284
11600000,3.0,3.0,2155.0,0,6,55
7337500,3.0,3.0,1225.0,0,10,38
6787500,3.0,3.0,1125.0,0,10,38
6116500,3.0,3.0,1003.0,0,10,38
4585500,2.0,2.0,1019.0,0,10,100
4134900,2.0,2.0,537.0,0,7,34
5990600,2.0,2.0,778.0,0,7,34
4134900,2.0,2.0,537.0,0,7,34
5990600,2.0,2.0,778.0,0,7,34
9000000,3.0,3.0,1300.0,0,20,394
5175000,2.0,2.0,1150.0,0,13,261
3500000,2.0,1.0,640.0,0,61,436
3600000,2.0,2.0,675.0,0,31,428
11000000,3.0,3.0,1250.0,0,9,323
60000000,4.0,4.0,2240.0,0,8,323
8100000,3.0,3.0,1350.0,0,20,152
4500000,3.0,3.0,1220.0,0,53,401
4500000,3.0,3.0,1220.0,0,53,401
4500000,3.0,3.0,1220.0,0,53,401
7000000,3.0,3.0,1450.0,0,40,447
7612500,3.0,3.0,1275.0,0,10,38
4500000,3.0,3.0,1220.0,0,53,401
4500000,3.0,3.0,1220.0,0,53,401
7000000,3.0,3.0,1450.0,0,40,447
6000000,3.0,3.0,1243.0,0,3,432
7000000,3.0,3.0,1450.0,0,40,447
7000000,3.0,3.0,1450.0,0,40,447
70000000,4.0,4.0,4000.0,0,18,130
10000000,3.0,3.0,1480.0,0,11,55
10000000,3.0,3.0,1480.0,0,11,55
10000000,3.0,3.0,1480.0,0,11,55
7200000,3.0,3.0,1200.0,0,10,38
7337500,3.0,3.0,1225.0,0,10,38
6650000,3.0,3.0,1100.0,0,10,38
6375000,3.0,3.0,1050.0,0,10,38
2800000,2.0,2.0,750.0,0,35,192
2800000,2.0,2.0,750.0,0,35,192
10000000,3.0,3.0,1200.0,0,29,79
10000000,3.0,3.0,1480.0,0,11,55
7878000,3.0,3.0,1212.0,0,44,293
5500000,3.0,2.0,1185.0,0,40,284
4585500,2.0,2.0,1019.0,0,10,100
7200000,3.0,3.0,1200.0,0,10,38
4585500,2.0,2.0,1019.0,0,10,100
6650000,3.0,3.0,1100.0,0,10,38
6116500,3.0,3.0,1003.0,0,10,38
8500000,3.0,3.0,1350.0,0,40,278
11000000,3.0,3.0,1550.0,0,11,54
11000000,3.0,3.0,1550.0,0,11,54
24000000,4.0,4.0,2750.0,0,11,48
8500000,3.0,3.0,1357.0,0,11,48
7600000,3.0,3.0,1370.0,0,52,105
6000000,3.0,3.0,1200.0,0,40,11
2700000,2.0,2.0,600.0,0,40,331
10000000,3.0,3.0,1480.0,0,11,55
9000000,3.0,3.0,1210.0,0,66,350
17000000,4.0,4.0,1900.0,0,11,48
4600000,3.0,2.0,1100.0,0,13,113
4600000,3.0,2.0,1100.0,0,13,113
4600000,3.0,2.0,1100.0,0,13,113
11000000,3.0,3.0,1700.0,0,66,351
5500000,3.0,3.0,1150.0,0,2,438
10000000,3.0,3.0,1480.0,0,11,55
10000000,3.0,3.0,1480.0,0,11,55
19000000,4.0,3.0,2250.0,0,8,58
7612500,3.0,3.0,1275.0,0,10,38
5500000,3.0,2.0,1185.0,0,40,284
28000000,3.0,3.0,2880.0,0,18,130
30000000,3.0,4.0,2639.0,0,8,59
5500000,4.0,4.0,1300.0,0,40,343
2500000,2.0,2.0,650.0,0,40,343
2700000,2.0,2.0,650.0,0,40,343
30000000,3.0,3.0,1870.0,0,18,130
30000000,3.0,3.0,1870.0,0,18,130
7029000,3.0,3.0,1530.0,0,10,407
13000000,3.0,4.0,1646.0,0,36,53
3800000,2.0,2.0,902.0,0,13,19
7500000,3.0,3.0,1343.0,0,40,284
4000000,2.0,2.0,688.0,0,43,171
11500000,3.0,4.0,1638.0,0,11,48
6115000,3.0,3.0,950.0,0,10,100
28000000,3.0,3.0,1750.0,0,15,298
5700000,3.0,3.0,1200.0,0,30,21
11425000,4.0,4.0,1600.0,0,40,277
11425000,4.0,4.0,1600.0,0,40,277
11425000,4.0,4.0,1600.0,0,40,277
9410000,3.0,3.0,1340.0,0,40,277
9410000,3.0,3.0,1340.0,0,40,277
9410000,3.0,3.0,1340.0,0,40,277
9475000,3.0,3.0,1350.0,0,40,277
9475000,3.0,3.0,1350.0,0,40,277
9475000,3.0,3.0,1350.0,0,40,277
7500000,3.0,3.0,1300.0,0,37,93
5000000,3.0,3.0,1200.0,0,53,82
4500000,2.0,2.0,810.0,0,31,125
3500000,2.0,2.0,660.0,0,31,125
10000000,3.0,3.0,1558.0,0,56,72
6300000,2.0,2.0,1060.0,0,61,436
5400000,2.0,2.0,900.0,0,61,436
6200000,3.0,3.0,1100.0,0,6,58
38000000,3.0,3.0,4368.0,3,64,46
10300000,4.0,4.0,1800.0,0,6,53
13000000,3.0,3.0,1360.0,0,26,190
9000000,3.0,3.0,1460.0,0,43,276
2500000,2.0,2.0,600.0,0,13,113
2500000,2.0,2.0,700.0,0,13,113
2500000,2.0,2.0,700.0,0,13,113
55000000,4.0,3.0,3411.0,0,4,320
1900000,2.0,2.0,600.0,0,13,113
3600000,2.0,2.0,600.0,0,13,113
25000000,3.0,3.0,1825.0,0,18,130
7200000,3.0,3.0,1620.0,0,64,258
7500000,4.0,3.0,1500.0,0,21,237
5000000,3.0,2.0,1140.0,0,0,31
10800000,3.0,3.0,1265.0,0,9,298
9500000,3.0,4.0,1245.0,0,35,32
50000000,18.0,10.0,9000.0,3,11,54
10500000,3.0,4.0,1260.0,0,11,57
6000000,3.0,3.0,2160.0,3,64,90
6000000,3.0,3.0,1500.0,0,3,7
6000000,3.0,3.0,1500.0,0,3,7
5200000,3.0,3.0,1300.0,0,3,7
5400000,3.0,3.0,1350.0,0,3,7
5236000,3.0,3.0,1300.0,0,3,7
5344000,3.0,3.0,1336.0,0,3,7
5344000,3.0,3.0,1336.0,0,3,7
5400000,3.0,3.0,1350.0,0,3,7
30000000,3.0,3.0,2400.0,0,15,299
35000000,3.0,3.0,3600.0,3,40,375
22000000,3.0,3.0,1768.0,0,15,310
70000000,3.0,3.0,7200.0,3,40,375
3700000,3.0,2.0,885.0,0,13,113
3700000,3.0,2.0,885.0,0,13,113
3700000,3.0,2.0,885.0,0,13,113
3700000,3.0,2.0,885.0,0,13,113
4000000,2.0,2.0,970.0,0,13,113
4000000,2.0,2.0,970.0,0,13,113
4000000,2.0,2.0,970.0,0,13,113
4000000,2.0,2.0,970.0,0,13,113
4600000,3.0,2.0,1100.0,0,13,113
7900000,3.0,3.0,1550.0,0,40,340
7500000,3.0,3.0,1465.0,0,3,383
10200000,8.0,4.0,2250.0,1,22,158
8755000,3.0,3.0,1465.0,0,6,50
6200000,3.0,3.0,1100.0,0,6,58
3000000,3.0,2.0,850.0,0,23,147
8000000,3.0,3.0,1300.0,0,37,251
20000000,4.0,4.0,2250.0,0,66,349
4000000,2.0,2.0,750.0,0,40,341
7500000,4.0,4.0,1510.0,0,40,84
12000000,3.0,3.0,1650.0,0,11,55
17000000,4.0,4.0,2084.0,0,43,27
26000000,4.0,4.0,2225.0,0,40,226
19400000,4.0,4.0,2180.0,0,43,138
3800000,1.0,1.0,650.0,0,37,251
7300000,3.0,2.0,1250.0,0,37,251
7300000,3.0,2.0,1250.0,0,37,251
13600000,3.0,3.0,1600.0,0,66,374
4000000,2.0,2.0,1000.0,0,23,147
12800000,4.0,4.0,1650.0,0,43,419
10500000,3.0,4.0,1260.0,0,11,57
4300000,2.0,2.0,750.0,0,44,124
9300000,3.0,4.0,1642.0,0,66,350
9300000,3.0,4.0,1642.0,0,66,350
9300000,3.0,4.0,1406.0,0,66,350
4412000,3.0,3.0,1103.0,0,40,450
24000000,3.0,3.0,1986.0,0,4,314
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
3600000,2.0,2.0,750.0,0,30,21
5800000,3.0,2.0,1000.0,0,52,449
16500000,4.0,3.0,2120.0,0,66,372
16500000,4.0,3.0,2120.0,0,66,372
16500000,4.0,3.0,2120.0,0,66,372
16500000,3.0,3.0,2120.0,0,66,372
9000000,3.0,3.0,1460.0,0,43,276
5500000,3.0,3.0,2160.0,3,30,415
7600000,3.0,3.0,1500.0,0,13,377
6400000,3.0,3.0,1300.0,0,40,224
5800000,3.0,3.0,1365.0,0,43,392
10000000,3.0,3.0,1450.0,0,11,50
6200000,3.0,2.0,1100.0,0,61,246
6200000,3.0,2.0,1100.0,0,61,246
9300000,3.0,3.0,1460.0,0,43,276
9300000,3.0,3.0,1460.0,0,43,276
6200000,3.0,2.0,1100.0,0,61,246
25645000,5.0,5.0,3286.0,2,11,50
6500000,3.0,3.0,1242.0,0,40,278
7000000,3.0,3.0,1500.0,0,40,224
4500000,3.0,2.0,1000.0,0,40,447
3315000,2.0,2.0,850.0,0,13,119
17510000,4.0,4.0,2377.0,0,6,55
5500000,3.0,2.0,1320.0,0,13,380
6500000,3.0,2.0,1150.0,0,40,347
5500000,3.0,3.0,2184.0,3,53,294
3000000,3.0,3.0,1456.0,3,53,294
12000000,3.0,4.0,2170.0,0,66,350
14000000,3.0,3.0,1536.0,0,47,49
7500000,3.0,3.0,1370.0,0,13,404
15350000,4.0,5.0,1800.0,0,11,50
4348500,3.0,2.0,1115.0,0,13,119
5000000,2.0,2.0,950.0,0,38,205
7600000,3.0,3.0,1405.0,0,52,105
1600000,2.0,1.0,400.0,0,35,14
6000000,3.0,3.0,1580.0,0,13,19
6500000,2.0,2.0,910.0,0,31,75
5600000,3.0,3.0,1430.0,0,13,19
5500000,3.0,2.0,1050.0,0,13,19
11000000,3.0,4.0,1393.0,0,66,352
11000000,3.0,4.0,1393.0,0,66,352
11000000,3.0,4.0,1393.0,0,66,352
12500000,3.0,3.0,1290.0,0,31,75
3315000,2.0,2.0,850.0,0,13,119
3315000,2.0,2.0,850.0,0,13,119
4000000,2.0,2.0,850.0,0,3,80
8500000,3.0,3.0,1250.0,0,10,38
6090000,3.0,3.0,1450.0,0,13,119
8500000,4.0,4.0,1600.0,0,38,203
9500000,4.0,4.0,1600.0,0,38,203
32160000,3.0,3.0,2680.0,0,18,131
8000000,3.0,3.0,1200.0,0,66,370
14000000,4.0,4.0,2490.0,0,40,224
37000000,4.0,4.0,2150.0,0,18,130
4600000,3.0,2.0,1048.0,0,13,113
5600000,2.0,2.0,1000.0,0,52,105
10000000,3.0,4.0,1350.0,0,11,50
3500000,2.0,2.0,700.0,0,43,276
9000000,3.0,3.0,1350.0,0,11,50
10000000,3.0,4.0,1450.0,0,11,50
12000000,3.0,3.0,1450.0,0,11,50
11000000,3.0,3.0,1400.0,0,63,425
14500000,3.0,4.0,1900.0,0,11,50
25000000,4.0,5.0,3150.0,0,11,50
4500000,2.0,2.0,800.0,0,44,124
16000000,3.0,3.0,2184.0,3,66,374
32800000,4.0,4.0,2860.0,0,47,52
12006000,3.0,4.0,1715.0,0,11,50
30000000,3.0,3.0,1800.0,0,8,306
25550000,5.0,5.0,2555.0,0,18,130
26000000,6.0,7.0,3450.0,2,11,50
8400000,3.0,3.0,1400.0,0,0,31
12993900,3.0,3.0,1643.0,0,11,50
13322500,3.0,3.0,1643.0,0,11,50
12993900,3.0,3.0,1643.0,0,11,50
13322500,3.0,3.0,1643.0,0,11,50
33000000,4.0,5.0,3650.0,0,11,50
9500000,3.0,3.0,1480.0,0,40,346
9500000,3.0,3.0,1480.0,0,40,346
8880000,3.0,3.0,1480.0,0,40,346
9000000,3.0,3.0,1480.0,0,40,346
9500000,3.0,3.0,1480.0,0,40,346
9500000,3.0,3.0,1480.0,0,40,346
10000000,3.0,3.0,1300.0,0,11,52
9639000,3.0,3.0,1530.0,0,15,440
9639000,3.0,3.0,1530.0,0,15,440
9450000,3.0,3.0,1500.0,0,15,440
9450000,3.0,3.0,1500.0,0,15,440
9639000,3.0,3.0,1530.0,0,15,440
9639000,3.0,3.0,1530.0,0,15,440
4500000,3.0,2.0,900.0,0,0,31
8750000,3.0,2.0,1250.0,0,40,226
5000000,3.0,3.0,1250.0,0,40,342
7500000,3.0,3.0,1200.0,0,43,67
40000000,3.0,4.0,2337.0,0,5,323
4000000,2.0,2.0,900.0,0,3,181
3600000,3.0,2.0,850.0,0,40,343
3600000,3.0,2.0,850.0,0,40,343
6000000,3.0,3.0,1600.0,0,40,342
13500000,4.0,4.0,1700.0,0,43,419
3600000,3.0,2.0,1000.0,0,40,346
5500000,3.0,2.0,1136.0,0,13,186
6765000,3.0,3.0,1370.0,0,6,52
7000000,3.0,3.0,1125.0,0,66,350
6765000,3.0,3.0,1370.0,0,6,52
7000000,3.0,3.0,1125.0,0,66,350
12220000,3.0,4.0,1880.0,0,11,57
7000000,3.0,3.0,1125.0,0,66,350
12220000,3.0,4.0,1880.0,0,11,57
6765000,3.0,3.0,1370.0,0,6,52
12220000,3.0,4.0,1880.0,0,11,57
7000000,3.0,3.0,1125.0,0,66,350
12220000,3.0,4.0,1880.0,0,11,57
6125000,3.0,3.0,1225.0,0,59,313
12220000,3.0,4.0,1880.0,0,11,57
4284000,3.0,2.0,1071.0,0,13,118
6125000,3.0,3.0,1225.0,0,59,313
12220000,3.0,4.0,1880.0,0,11,57
12220000,3.0,4.0,1880.0,0,11,57
8810000,3.0,3.0,1385.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8780000,3.0,3.0,1380.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8780000,3.0,3.0,1380.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8780000,3.0,3.0,1380.0,0,13,19
8810000,3.0,3.0,1385.0,0,13,19
8780000,3.0,3.0,1380.0,0,13,19
8310000,3.0,3.0,1385.0,0,13,19
8280000,3.0,3.0,1380.0,0,13,19
16500000,3.0,3.0,1510.0,0,47,329
7250000,4.0,3.0,1500.0,0,43,65
6575000,4.0,3.0,1500.0,0,43,65
6575000,3.0,3.0,1350.0,0,43,65
6575000,3.0,3.0,1350.0,0,43,65
6575000,3.0,3.0,1350.0,0,43,65
6575000,3.0,3.0,1350.0,0,43,65
6575000,3.0,3.0,1350.0,0,43,65
9230000,3.0,3.0,1410.0,0,15,398
8872500,3.0,3.0,1365.0,0,15,398
9230000,3.0,3.0,1410.0,0,15,398
8872500,3.0,3.0,1365.0,0,15,398
6500000,3.0,3.0,1180.0,0,40,450
6500000,3.0,3.0,1180.0,0,40,450
9000000,3.0,4.0,1500.0,0,40,341
11200000,3.0,4.0,1750.0,0,0,31
8088000,3.0,3.0,1348.0,0,0,260
8543400,3.0,3.0,1473.0,0,0,260
10080000,3.0,3.0,1680.0,0,52,449
7818400,3.0,3.0,1348.0,0,0,260
8101500,3.0,3.0,1473.0,0,0,260
6500000,3.0,2.0,1050.0,0,11,58
5287500,3.0,2.0,1175.0,0,52,449
5197500,3.0,2.0,1155.0,0,52,449
4200000,2.0,2.0,700.0,0,20,152
7000000,4.0,4.0,1732.0,0,43,73
5300000,3.0,3.0,1243.0,0,43,73
4830000,3.0,3.0,1150.0,0,21,267
5670000,3.0,3.0,1350.0,0,21,267
5250000,3.0,3.0,1250.0,0,21,267
2500000,2.0,2.0,750.0,0,39,268
4500000,2.0,2.0,800.0,0,66,352
6200000,3.0,2.0,1140.0,0,40,341
6200000,3.0,2.0,1140.0,0,40,341
6200000,3.0,2.0,1140.0,0,40,341
40000000,3.0,3.0,2800.0,0,18,131
17871700,3.0,4.0,2229.0,0,11,52
17563300,3.0,4.0,2229.0,0,11,52
15056200,3.0,3.0,1879.0,0,11,52
14583900,3.0,3.0,1943.0,0,66,350
14583900,3.0,3.0,1943.0,0,66,350
17562300,4.0,3.0,2351.0,0,66,350
17562300,4.0,3.0,2351.0,0,66,350
19639400,3.0,4.0,2058.0,0,66,369
19639400,3.0,4.0,2058.0,0,66,369
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
3300000,2.0,2.0,750.0,0,60,96
3700000,3.0,3.0,1429.0,0,60,96
4000000,3.0,3.0,1100.0,0,60,441
3900000,3.0,3.0,1100.0,0,60,441
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
2800000,2.0,2.0,720.0,0,60,96
35000000,3.0,3.0,2300.0,0,18,131
35000000,3.0,3.0,2300.0,0,18,131
18500000,3.0,4.0,1725.0,0,35,25
40000000,3.0,3.0,1800.0,1,35,178
13000000,3.0,3.0,1566.0,0,47,48
11000000,3.0,3.0,1500.0,0,47,318
35000000,3.0,3.0,2700.0,0,18,130
75000000,4.0,6.0,4500.0,0,18,130
35000000,4.0,4.0,2700.0,0,8,402
33000000,3.0,3.0,2600.0,0,8,304
60000000,4.0,4.0,3200.0,0,8,318
7200000,3.0,2.0,1200.0,0,66,354
